row	stem	box	det_score	engine	kind_rec	text_rec	kind_hand	text_hand	status	src_row	note
862	9155714	[187, 760, 259, 1042]	0.909	animetext+sfx_reader	speech	おおおおお?あ~	sfx	おおおおお？	draft		opus: kind changed: no bubble; dense burst lettering, お count and trailing marks uncertain
863	9155714	[804, 768, 853, 901]	0.88	animetext+sfx_reader	sfx	ぱく	sfx	ぱん♡	drafted		opus: machine read ぱく
864	9155714	[336, 819, 372, 915]	0.9039	animetext+sfx_reader	sfx	ガク♥	sfx	ガク♡	drafted		
865	9155714	[494, 830, 533, 918]	0.859	animetext+sfx_reader	sfx	ボフッ♥	sfx	ボフッ♡	drafted		
866	9155714	[28, 858, 124, 1162]	0.8756	animetext+sfx_reader	speech	あっおおおおお	sfx	あっおおおおお	draft		opus: kind changed: no bubble; お count approximate
867	9155714	[839, 920, 889, 1056]	0.9042	animetext+sfx_reader	sfx	ぱんV	sfx	ぱん♡	drafted		
868	9179826	[329, 0, 413, 39]	0.7497	animetext+sfx_reader	sfx	びくん	sfx	びく♡	drafted		opus: last glyph is a heart, not ん
869	9179826	[747, 78, 856, 346]	0.9606	animetext+sfx_reader	speech	コノハちゃん、いつもありがとねー働考になるよー	speech	コーいちゃん、いつもありがとねー今考ったなるよー	checked	308	
870	9179826	[643, 369, 711, 410]	0.5425	animetext+sfx_reader	sfx	びくく	sfx	びく♡	drafted		opus: last glyph is a heart, not く
871	9179826	[684, 420, 811, 686]	0.9647	animetext+sfx_reader	speech	あっ、そのまま中おししちゃって!コノへちゃん気持ちよさそうだし	speech	あっそのまま 中かししちゃって！ コノnちサん 気持ちょさそうだし	checked	309	
872	9179826	[581, 904, 657, 1052]	0.8845	animetext+sfx_reader	sfx	ぱんッ	sfx	ぱん♡	drafted		opus: last glyph is a heart, not ッ
873	9179826	[264, 913, 324, 1071]	0.9154	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
874	9179826	[197, 989, 257, 1137]	0.9319	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	checked	310	
875	9179826	[665, 1003, 730, 1165]	0.9006	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
876	9275263	[195, 546, 249, 602]	0.485	animetext+sfx_reader	chrome	ご用お事	chrome	おじ 専用	checked	311	sign
877	9275263	[306, 548, 340, 610]	0.4992	animetext+sfx_reader	speech	正木	chrome	正正	drafted		opus: kind changed: tally written on the body; 2nd 正 clipped by the box
878	9283654	[285, 352, 373, 590]	0.3111	animetext+sfx_reader	sfx	~ぱわ~ん	sfx	ぽわ~ん	drafted	312	box moved iou=0.39 from old #312; uncertain middle glyph; opus: ぽ vs ぱ still uncertain
879	9283654	[355, 590, 436, 635]	0.5879	animetext+sfx_reader	speech	まさ用おす	chrome	おじさま 専用	drafted		opus: kind changed: sign; two lines
880	9410775	[556, 192, 593, 269]	0.8661	animetext+sfx_reader	sfx	ペロペロペロ	sfx	ペロ♡ ペロ♡	drafted		D1 hand pass #50 real_text=y; opus: two blocks, each with a heart
881	9410775	[678, 800, 742, 853]	0.8116	animetext+sfx_reader	speech	フリ♥フリ♥	sfx	フリ♡ フリ♡	drafted		opus: kind changed: no bubble; two blocks
882	9410777	[532, 111, 551, 167]	0.7859	animetext+sfx_reader	sfx	くくくん	sfx	くん くん	drafted		opus: two lines; no hearts
883	9410777	[166, 130, 198, 181]	0.7637	animetext+sfx_reader	sfx	ちゅっ♡	sfx	ちゅっ♡	drafted		
884	9410777	[731, 224, 761, 286]	0.7525	animetext+sfx_reader	sfx	ペラペラペラ	sfx	ペろ♡ ペろ♡	draft		opus: very small lettering; block count uncertain
885	9410777	[608, 366, 624, 396]	0.7021	animetext+sfx_reader	chrome	お寿	chrome	お 専	drafted	313	split 2 ways from old #313 (hand: お さま 専用); sign; opus: left part of a sign occluded by a strap
886	9410777	[631, 369, 653, 400]	0.7302	animetext+sfx_reader	chrome	さ用	chrome	さま 用	drafted	313	split 2 ways from old #313 (hand: お さま 専用); sign; opus: right part of a sign occluded by a strap
887	9410777	[392, 406, 444, 513]	0.3813	animetext+sfx_reader	sfx	じゅる・・・・・	sfx	じゅるっ・・・・♡	draft		opus: dot count approximate; dots sit in their own column
888	9410777	[443, 507, 469, 584]	0.5805	animetext+sfx_reader	sfx	くちゅ	sfx	くちゅ♡	drafted		opus: machine read dropped the heart
889	9410777	[47, 616, 93, 776]	0.5813	animetext+sfx_reader	sfx	ぢゅっぽ♡	sfx	ぢゅっぽ♡	checked	314	uncertain
890	9410777	[354, 827, 407, 974]	0.9202	animetext+sfx_reader	sfx	ぢゅっぽレ	sfx	ぢゅっぽ♡	drafted		opus: last glyph is a heart, not レ
891	9410777	[510, 892, 821, 1106]	0.8819	animetext+sfx_reader	speech	椎名真風ちゃん身長:156cmおっぱい:成長中♡すきなんの:おじさまちんぽ♡	speech	椎名真昼ちゃん♡ 身長：156cm おっぱぃ：成長中♡ すきなもの：おじさまちんぽ♡	drafted	315	split 2 ways from old #315 (hand: 椎名真昼ちゃん 身長：156cm おばい：成長中 すまんの：おいまちん); opus: 4 lines joined; 真昼 not 真風/真圓; ぃ is written small
892	9410777	[525, 894, 766, 946]	0.658	animetext+sfx_reader	speech	椎名真圓ちゃん	speech	椎名真昼ちゃん	drafted	315	split 2 ways from old #315 (hand: 椎名真昼ちゃん 身長：156cm おばい：成長中 すまんの：おいまちん); opus: the trailing heart falls outside this box
893	9410777	[218, 993, 265, 1039]		hand_only	speech	おじさ	chrome	おじさ	unchecked	317	no AnimeText record covers this old box; sign
894	9410777	[202, 1007, 251, 1071]	0.9082	animetext+sfx_reader	chrome	おじさ用	chrome	おじさま 専用	drafted	316	box moved iou=0.47 from old #316; sign; opus: ま is occluded by the strap
895	9415709	[525, 592, 580, 693]	0.8425	animetext+sfx_reader	speech	正正	chrome	正正	drafted		opus: kind changed: tally written on the body
896	9415709	[360, 664, 458, 741]	0.9295	animetext+sfx_reader	chrome	さ用おじ事	chrome	おじさ 專用	checked	318	sign
897	9415709	[330, 1076, 372, 1234]	0.7223	animetext+sfx_reader	sfx	ビュー	sfx	ビュー	draft		opus: ビ vs ピ indistinguishable at this size
898	9415709	[506, 1094, 559, 1241]	0.6198	animetext+sfx_reader	sfx	ピュー	sfx	ピュー	draft		opus: ビ vs ピ indistinguishable at this size
899	9540282	[75, 706, 514, 760]	0.5053	animetext+sfx_reader	chrome	おじさん1「あ~~、でるッ♥♥♥♥りーチ!一発!中出し!射精!」	chrome	おじさん①「あ〜～～～、でるッ♥♥♥ リーチ！一発！中出し！射精！」	checked	319	overlay caption
900	9540282	[74, 783, 562, 810]	0.7452	animetext+sfx_reader	chrome	おじさん2「おじさんの精子いっぱい飲んでっ!♡」	chrome	おじさん②「おじさんの精子いっぱい飲んでっ！♥」	checked	320	overlay caption
901	9540284	[447, 873, 874, 901]	0.7881	animetext+sfx_reader	chrome	ぱい「やーん♡おっぱい吸いすぎですよ~♡」おじさん1「全くけしからんおっぱいだ♡」	chrome	ぱい「やーん♡おっぱい吸いすぎですよ〜♡」	checked	321	overlay caption
902	9540284	[450, 925, 861, 952]	0.783	animetext+sfx_reader	chrome	ばい「やーん♡おっぱい吸いすぎですよ~♡」おじさん1「全くけしからんおっぱいだ♡」「実に役満ボディといったところだな	chrome	おじさん①「全くけしからんおっぱいだ♡」	checked	322	overlay caption
903	9540284	[548, 976, 935, 1003]	0.8121	animetext+sfx_reader	chrome	「実に役満ボディといったところだな♡」	chrome	「実に役満ボディといったところだな♡」	checked	323	overlay caption
904	9540284	[447, 1027, 837, 1054]	0.8271	animetext+sfx_reader	chrome	ぱい「もー♡オヤジギャグですかー?♡」	chrome	ぱい「もー♡オヤジギャグですかー？♡」	checked	324	overlay caption
905	9750417	[447, 80, 518, 181]	0.2953	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		opus: machine read dropped the heart
906	9750417	[774, 313, 887, 367]	0.7382	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
907	9750417	[51, 325, 107, 427]	0.7103	animetext+sfx_reader	speech	おおっ~	sfx	おっ~	drafted		opus: kind changed: burst, no bubble; only one お
908	9750417	[666, 361, 785, 426]	0.748	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
909	9750417	[857, 423, 978, 491]	0.7855	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
910	9750417	[907, 600, 1020, 657]	0.7698	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
911	9750417	[153, 706, 248, 766]	0.5347	animetext+sfx_reader	sfx	ばるん♡	sfx	ぱるん♡	checked	325	ぱ vs ば uncertain; handakuten (was ばるん♡; col100 A/B sheet 2026-09-06)
912	9750417	[363, 715, 460, 762]	0.6046	animetext+sfx_reader	sfx	ばるん♥	sfx	ばるん♡	checked	326	ぱ vs ば uncertain
913	9750417	[875, 750, 1001, 813]	0.5923	animetext+sfx_reader	sfx	ぐぱん♥	sfx	ぱん♡	drafted	327	split 2 ways from old #327 (hand: ぱん♡ ぱん♡); opus: the leading strokes are motion lines, not ぐ
914	9750417	[406, 800, 449, 897]	0.8811	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
915	9750417	[880, 858, 983, 912]	0.7197	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted	327	split 2 ways from old #327 (hand: ぱん♡ ぱん♡)
916	9796490	[487, 12, 568, 57]	0.3923	animetext+sfx_reader	sfx	ぴく	sfx	ぴく♡	drafted		opus: machine read dropped the heart
917	9796490	[395, 65, 431, 137]	0.89	animetext+sfx_reader	sfx	ガク♥	sfx	ガク♡	drafted		
918	9796490	[408, 188, 436, 266]	0.8715	animetext+sfx_reader	speech	はあ・・・	sfx	はぁ・・・♡	drafted		opus: kind changed: no bubble; machine read dropped the heart
919	9796490	[98, 232, 172, 582]		hand_only	speech	まだ終わっちダメエ…	speech	まだ終わっちダメエ…	unchecked	329	no AnimeText record covers this old box
920	9796490	[367, 266, 392, 357]	0.8859	animetext+sfx_reader	speech	はぁ・・・・♡	sfx	はぁ・・・・♡	drafted		opus: kind changed: no bubble
921	9796490	[500, 352, 531, 430]	0.8236	animetext+sfx_reader	sfx	ガク♥	sfx	ガク♡	drafted		
922	9796490	[601, 358, 638, 432]	0.8586	animetext+sfx_reader	sfx	ブピッ♥	sfx	ブピッ♡	drafted		
923	9796490	[863, 397, 917, 524]	0.8393	animetext+sfx_reader	sfx	ドクドク	sfx	ドクドク♡	drafted		opus: machine read dropped the heart
924	9796490	[259, 539, 479, 593]	0.6205	animetext+sfx_reader	sfx	ぎゅ~♥♥♥	sfx	ぎゅ〜〜♡♡♡	checked	328	tilde count uncertain
925	9796490	[573, 769, 612, 850]	0.8829	animetext+sfx_reader	sfx	ぴく♡	sfx	ぴく♡	drafted		
926	9796490	[666, 821, 739, 851]	0.5227	animetext+sfx_reader	sfx	ぴく♡	sfx	ぴく♡	drafted		
927	9811172	[759, 354, 795, 457]	0.7562	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
928	9811172	[261, 620, 342, 669]	0.4857	animetext+sfx_reader	sfx	ちゅっぱ	sfx	ちゅぱ	drafted		opus: small kana matches the confirmed ゅ in #931; no っ visible
929	9811172	[134, 628, 221, 683]	0.5656	animetext+sfx_reader	speech	ちゃぱ	sfx	ちゅぱ	drafted		opus: kind changed: burst, no bubble
930	9811172	[723, 799, 760, 894]	0.3291	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
931	9824299	[594, 86, 642, 122]	0.4689	animetext+sfx_reader	speech	しゅき	sfx	しゅき	drafted		opus: kind changed: burst, no bubble
932	9824299	[332, 124, 378, 161]	0.4871	animetext+sfx_reader	speech	しゅき	sfx	しゅき	drafted		opus: kind changed: burst, no bubble
933	9824299	[330, 298, 365, 398]	0.7209	animetext+sfx_reader	speech	はあ♡	sfx	はあ♡	drafted		opus: kind changed: burst, no bubble
934	9824299	[659, 353, 690, 417]	0.3987	animetext+sfx_reader	speech	はあ	sfx	はあ♡	drafted		D1 hand pass #51 real_text=y; opus: kind changed: no bubble; heart sits at the left edge of the box
935	9824299	[739, 456, 823, 538]	0.3618	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
936	9824299	[159, 479, 195, 560]	0.8465	animetext+sfx_reader	sfx	プヘ♡	sfx	プヘ♡	drafted		
937	9824299	[426, 560, 522, 629]	0.929	animetext+sfx_reader	chrome	おじさま専用	chrome	おじさま 専用	checked	330	sign
938	9824299	[659, 673, 730, 711]	0.5381	animetext+sfx_reader	sfx	プル♥	sfx	プル♡	drafted		
939	9830919	[453, 53, 547, 103]	0.6657	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		opus: machine read dropped the heart
940	9830919	[103, 102, 186, 171]	0.6945	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
941	9830919	[429, 212, 457, 283]	0.5763	animetext+sfx_reader	speech	フーン	sfx	フー♡	draft		opus: kind changed: no bubble; final glyph small, ♡ vs レ
942	9830919	[1053, 214, 1092, 349]	0.8984	animetext+sfx_reader	speech	綾能・・・	sfx	變態・・・	drafted		D1 hand pass #52 real_text=y; read off (kanji column, 變態…); lettering real; opus: kind changed: no bubble; traditional 變 as printed
943	9830919	[551, 500, 640, 616]	0.2712	animetext+sfx_reader	sfx	びく~ミ	sfx	びく♡	drafted		opus: the left zigzag is a motion line, not text
944	9830919	[84, 502, 119, 575]	0.8771	animetext+sfx_reader	sfx	ぴく♡	sfx	ぴく♡	drafted		
945	9830919	[431, 647, 477, 810]	0.736	animetext+sfx_reader	sfx	ドッチュ♥♥	sfx	ドッチュ♡♡	drafted		
946	9830919	[227, 657, 273, 837]	0.886	animetext+sfx_reader	sfx	ドッチュ♥♥	sfx	ドッチュ♡♡	drafted		
947	9830919	[397, 698, 427, 849]	0.6379	animetext+sfx_reader	sfx	プシー♡	sfx	プシー♡	drafted		
948	9885272	[1126, 0, 1241, 265]	0.6214	animetext+sfx_reader	sfx	パン♥	sfx	パン♡	drafted		
949	9885272	[1036, 15, 1100, 169]	0.6334	animetext+sfx_reader	sfx	パン♥	sfx	パン♡	drafted		
950	9885272	[529, 184, 612, 258]	0.4369	animetext+sfx_reader	sfx	びくん♥	sfx	びくん♡	drafted		
951	9885272	[1016, 197, 1120, 377]	0.4766	animetext+sfx_reader	sfx	パン♥	sfx	パン♡	drafted		
952	9885272	[56, 322, 107, 417]	0.782	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		opus: machine read dropped the heart
953	9885272	[158, 463, 195, 534]	0.793	animetext+sfx_reader	sfx	ずっ	sfx	おっ	drafted		opus: machine read ずっ; the first glyph is お
954	9885272	[180, 561, 220, 639]	0.8283	animetext+sfx_reader	speech	おっ	sfx	おっ	drafted		opus: kind changed: burst, no bubble; the V marks are burst spikes
955	9885272	[638, 655, 688, 738]	0.7429	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		D1 hand pass #53 real_text=y
956	9947598	[18, 41, 125, 814]	0.9378	animetext+sfx_reader	speech	おじさんの家でのとわちゃんは性欲処理のオナホとして毎日ご奉仕してもらうからね~♡これも運命の出会いってやつだね~♡	speech	おじさんの家でのとわちゃんは 性欲処理のオナホとして毎日ご奉仕してもらうからね～♡ これも運命の出会いってやつだね～♡	checked	332	
957	9947598	[860, 43, 931, 606]	0.9426	animetext+sfx_reader	speech	いいよ~とわちゃん♡奥までしっかりおちんぽ舐めるんだよ~♡	speech	いいよ～とわちゃん♡ 奥までしっかりおちんぽ舐めるんだよ～♡	checked	331	
958	9947598	[732, 521, 800, 667]	0.809	animetext+sfx_reader	sfx	ぢゅぽく	sfx	ぢゅぽ♡	drafted		opus: last glyph is a heart, not く
959	9947598	[132, 553, 219, 699]	0.7127	animetext+sfx_reader	sfx	ぢゅぽと	sfx	ぢゅぽ♡	drafted		opus: last glyph is a heart, not と
960	9975061	[636, 67, 703, 484]	0.8538	animetext+sfx_reader	speech	かわいいお顔におちんぽミルクぬりぬりマーキングしちゃうね♡	speech	かわいいお顔におちんぽミルク ぬりぬりマーキングしちゃうね	checked	334	
961	9975061	[734, 69, 768, 334]	0.9255	animetext+sfx_reader	speech	あー、射精る射精る♥	speech	あー、射精る射精る	checked	333	
962	9975061	[59, 450, 101, 534]	0.5773	animetext+sfx_reader	speech	へっ♡	sfx	へっ♡	drafted		opus: kind changed: burst, no bubble
963	9975062	[48, 41, 111, 596]	0.9519	animetext+sfx_reader	speech	いいよー、のえるちゃん♥雪女でもおロマンコはトロトロであったかいね~♥	speech	いいよーのえるちゃん 雪女でもおロマンコはトロトロであったかいね～	checked	336	
964	9975062	[384, 192, 443, 233]	0.4324	animetext+sfx_reader	sfx	ちゅぱー	sfx	ちゅぱ♡	drafted		opus: no long vowel; the trailing mark is a heart
965	9975062	[342, 331, 392, 362]	0.4507	animetext+sfx_reader	sfx	レロレ	sfx	レロ♡	checked	335	
966	9975062	[46, 769, 104, 1066]	0.9458	animetext+sfx_reader	speech	下のお口も準備万端かな♡おじさんちんぽ楽しみ~♡	speech	下のお口も準備万端かな おじさんちんぼ楽しみ～	checked	337	
967	9995486	[482, 117, 525, 171]	0.7361	animetext+sfx_reader	speech	えっ♡	sfx	えっ♡	drafted		opus: kind changed: burst, no bubble
968	9995486	[842, 150, 885, 236]	0.8689	animetext+sfx_reader	sfx	ガク♡	sfx	ガク♡	drafted		D1 hand pass #55 real_text=y
969	9995486	[156, 226, 190, 286]	0.8204	animetext+sfx_reader	speech	おっ♡	sfx	おっ♡	drafted		D1 hand pass #59 real_text=y; opus: kind changed: burst, no bubble
970	9995486	[716, 552, 766, 635]	0.9021	animetext+sfx_reader	speech	正下	chrome	正下	drafted		D1 hand pass #58 real_text=y; opus: kind changed: tally written on the thigh; 2nd char is an unfinished 正
971	9995486	[823, 699, 905, 839]	0.5016	animetext+sfx_reader	sfx	ビュー	sfx	ジュー	draft		D1 hand pass #54 real_text=y; opus: first glyph is a し-curve plus dakuten, so ジ rather than ビ - uncertain
972	9995486	[828, 704, 869, 754]	0.4948	animetext+sfx_reader	sfx	じょ	sfx	ジュ	draft		D1 hand pass #56 real_text=y; opus: sub-box of #971, same lettering
973	9995486	[652, 750, 775, 857]	0.314	animetext+sfx_reader	sfx	きっ	sfx		draft		D1 hand pass #57 real_text=n; heart censorship, not text (user 2026-09-06); opus: not text: pink heart-censorship overlay, consistent with the D1 #57 real_text=n note
974	9995486	[568, 858, 634, 1018]	0.8496	animetext+sfx_reader	sfx	ドピュ~	sfx	ドピュー	drafted		opus: long vowel stroke is straight, so ー not ~
